序号,股票代码,股票简称,每股收益,营业收入-营业收入,营业收入-去年同期,营业收入-同比增长,营业收入-季度环比增长,净利润-净利润,净利润-去年同期,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,所处行业,公告日期
183,002043,兔宝宝,0.88,8886687300.0,9188839400.0,-3.288250962358,-4.330414009634,721551400.0,585253700.0,23.288652425435,-74.4726539479,4.0,22.05,装修建材,2026-03-13
184,301389,隆扬电子,0.37,504248000.0,287638700.0,75.306034966783,55.687223838332,103631000.0,82231700.0,26.023175977148,-19.3068188229,7.84,4.54,消费电子,2026-03-12
185,300776,帝尔激光,1.91,2033103500.0,2014351500.0,0.93091995116,-58.829480901225,519223300.0,527611300.0,-1.589806738408,-86.3751767799,14.36,14.09,光伏设备,2026-03-12
186,300685,艾德生物,0.9,1197670400.0,1108948700.0,8.000523378584,15.980036855237,357886600.0,254863400.0,40.422908899434,29.8251468536,5.2,18.47,医疗器械,2026-03-12
187,300590,移为通信,0.16,891101500.0,966879900.0,-7.837416001719,38.886733417654,75144000.0,158610000.0,-52.623415925856,-55.8309383369,3.99,4.08,通信设备,2026-03-12
188,002959,小熊电器,2.5493,5235153500.0,4758270000.0,10.022203447892,33.539484291006,400509200.0,287787400.0,39.168427804692,276.9598488026,19.6079,13.59,小家电,2026-03-12
189,601225,陕西煤业,1.71,158188709200.0,184144845100.0,-14.095499597561,0.012940508575,16547755600.0,22359786600.0,-25.9932310803,-24.431630456,9.98,17.67,煤炭开采,2026-03-11
190,002256,兆新股份,0.02,496574200.0,346292500.0,43.397330291589,53.100225409093,42538600.0,-143366100.0,129.671310023778,1950.3781291286,0.6,3.71,电力,2026-03-11
191,300979,华利集团,2.75,24980125100.0,24006393622.27,4.056133932698,4.681788074039,3206670200.0,3840329037.87,-16.500118391456,0.821824295,13.92,18.97,纺织制造,2026-03-10
192,002393,力生制药,1.62,1392663934.63,1336154449.87,4.22926292432,39.746962948671,418365973.76,184528445.53,126.721670232671,71.2142526336,17.98,8.56,化学制药,2026-03-10
193,603175,超颖电子,0.58,4757116103.07,4123616957.32,15.362705903744,15.649251426494,230032909.46,276217324.25,-16.720317929153,-65.1383453052,6.64,10.92,元件,2026-03-07
194,600612,老凤祥,3.3548,52823382900.0,56792876500.0,-6.989421639878,-67.075991684637,1754963900.0,1949801700.0,-9.992698231825,46.1083344735,25.2064,13.64,饰品,2026-03-07
195,002082,ST万邦,-0.32,1144718400.0,1443365200.0,-20.691007376373,-71.0780619857,-198777200.0,55441000.0,-458.538265904295,-2159.3612621601,4.06,-7.71,化学制药,2026-03-07
196,000628,高新发展,0.326,5001828500.0,7127243800.0,-29.820998967371,43.805134078179,114761500.0,61369700.0,87.000262344447,-31.2373422211,6.276,5.31,房屋建设Ⅱ,2026-03-07
197,603435,嘉德利,,757135800.0,733820012.36,3.177316950653,,243520400.0,237919432.6,2.354144568517,,,,电子化学品Ⅱ,2026-03-06
198,600037,歌华有线,0.0247,2219754557.95,2314138574.8,-4.078581026988,80.7440107475,34313119.27,-69520903.66,149.356549560708,185.6593381429,9.13,0.27,电视广播Ⅱ,2026-03-06
199,300782,卓胜微,-0.5012,3726094600.0,4486931800.0,-16.956736449616,-10.147308557002,-268018800.0,401826600.0,-166.70011392974,-316.89932877,18.5013,-2.67,半导体,2026-03-06
200,300515,三德科技,0.9131,659856400.0,576581800.0,14.44280759469,27.00839830616,183315700.0,143236000.0,27.981582842302,26.7353857485,4.52,21.23,通用设备,2026-03-06
201,002222,福晶科技,0.5577,1156395400.0,875715500.0,32.051493892708,-2.743658747924,262278200.0,218790200.0,19.876575824694,-50.6722892662,3.71,15.53,光学光电子,2026-03-06
202,603648,畅联股份,0.3399,1537223702.91,1519466185.22,1.168668171936,0.510575140042,123194691.78,130898217.07,-5.885126216716,39.1030457648,5.1374,6.64,物流,2026-03-05
203,301632,广东建科,0.36,1251374000.0,1197393700.0,4.508149658713,138.082995278774,113133500.0,107130900.0,5.603051967266,636.0836729833,6.6,4.73,专业服务,2026-03-05
204,300446,航天智造,1.0418,9003495900.0,7780709200.0,15.715620113395,-9.676478924048,880731800.0,791714100.0,11.243667379424,-11.2490327953,6.98,15.81,汽车零部件,2026-03-04
205,001237,惠康科技,,2872303400.0,3203777086.8,-10.346340516814,-37.066819549308,391007900.0,451135697.3,-13.328095661651,-55.394506164,,,通用设备,2026-03-04
206,603991,领先股份,-0.57,556450537.6,364562710.36,52.635067105605,775.025249357607,-45839746.1,-30533780.62,-50.127973572897,-137.9443902165,22.91,-11.52,半导体,2026-03-03
207,301479,弘景光电,2.31,1691771300.0,1091785600.0,54.954535029588,-0.429394081172,192856900.0,165227300.0,16.722176056862,-22.3490735381,14.41,18.12,光学光电子,2026-03-03
208,002705,新宝股份,1.2417,16192053797.72,16821049466.94,-3.739336659441,-12.781334143559,1001742964.28,1052838750.42,-4.853144521857,-46.0625094907,10.63,11.91,小家电,2026-03-03
209,002003,伟星股份,0.55,4787029900.0,4674423200.0,2.408996686479,-10.834194895512,641638200.0,700334500.0,-8.381180707219,-72.7653023518,3.84,14.34,纺织制造,2026-03-03
210,001299,美能能源,0.46,725692900.0,665208500.0,9.092547674902,65.822186846165,101353300.0,87298200.0,16.100102865809,138.0567677087,5.08,8.17,燃气Ⅱ,2026-03-03
211,301499,维科精密,0.38,962827000.0,843167700.0,14.19163708477,9.286878596735,52938200.0,45303300.0,16.852856193699,50.9020764606,9.38,4.14,汽车零部件,2026-03-02
212,301270,汉仪股份,0.1512,190787600.0,190717400.0,0.036808387698,4.253383778514,14822200.0,8808400.0,68.273466236774,113.1867839672,9.85,1.47,软件开发,2026-03-02
213,689009,九号公司,2.439,21325031400.0,14195808600.0,50.22061793648,-55.842756629711,1754548600.0,1084126900.0,61.839780933394,-105.9858070669,99.51,25.03,摩托车及其他,2026-02-28
214,688819,天能股份,1.64,45792356200.0,45041792300.0,1.666372188302,-0.759041964789,1590629600.0,1554512100.0,2.323397804366,-53.0071367364,17.56,9.7,电池,2026-02-28
215,688818,电科蓝天,0.2094,3300630500.0,3127022700.0,5.551856083424,167.70936164436,327338200.0,337222600.0,-2.931120274857,344.9957871729,2.46,8.9,航天装备Ⅱ,2026-02-28
216,688816,易思维,1.02,444345400.0,392420600.0,13.23192513339,202.784814814192,76526700.0,85642300.0,-10.643805689478,4131.1634318833,7.51,14.58,自动化设备,2026-02-28
217,688807,优迅股份,1.47,486129400.0,410559200.0,18.406651221066,8.299232724203,88126100.0,77866400.0,13.176029712431,-41.5549845083,22.07,11.27,半导体,2026-02-28
218,688802,沐曦股份,-2.42,1644085500.0,743071600.0,121.255327212075,27.041614624108,-781452000.0,-1408879400.0,44.533790472059,-173.1364719368,32.93,-9.51,半导体,2026-02-28
219,688800,瑞可达,1.5,3157840700.0,2414669700.0,30.777335715937,5.042566817714,307071100.0,175269500.0,75.19939293488,-2.5565874423,11.54,13.78,其他电子Ⅱ,2026-02-28
220,688798,艾为电子,1.36,2853531400.0,2932929900.0,-2.707139369407,-16.082552641652,316553000.0,254880200.0,24.196779506607,-65.7521770298,18.0,7.81,半导体,2026-02-28
221,688795,摩尔线程,-2.53,1505525100.0,438459500.0,243.366970039422,770.29153083365,-1024311300.0,-1618288300.0,36.704028571423,33.5413534879,24.33,-22.57,半导体,2026-02-28
222,688790,昂瑞微,-1.55,1884051000.0,2101319700.0,-10.339630851983,11.81390564542,-119124100.0,-64709200.0,-84.091442947834,-150.7606716147,28.0,-11.06,半导体,2026-02-28
223,688787,海天瑞声,0.23,376972000.0,237083000.0,59.004230585913,83.71915285508,14074500.0,11336100.0,24.156455923995,2537.8059105812,12.29,1.9,IT服务Ⅱ,2026-02-28
224,688786,悦安新材,0.61,437531600.0,417777300.0,4.728428279851,-0.672301566692,87184800.0,70293700.0,24.029322684679,9.9854648448,5.39,11.83,金属新材料,2026-02-28
225,688779,五矿新能,0.12,9340087300.0,5539103900.0,68.620908158087,99.31296018097,228039600.0,-507581400.0,144.926705352087,3590.2437143398,3.76,3.19,电池,2026-02-28
226,688776,国光电气,-0.89,279485700.0,536675900.0,-47.922815241005,12.578649457167,-96241000.0,47051000.0,-304.546130794245,-102.7050288756,16.16,-5.35,军工电子Ⅱ,2026-02-28
227,688772,珠海冠宇,0.42,14396819900.0,11541072000.0,24.744217001679,-3.502337118763,472110600.0,430354700.0,9.702670843376,-68.4362892619,6.8,6.36,电池,2026-02-28
228,688768,容知日新,0.96,645598000.0,583731200.0,10.59850835453,90.687017340504,83908700.0,107522600.0,-21.961801518937,350.3572065735,12.54,7.82,通用设备,2026-02-28
229,688767,博拓生物,0.32,448370100.0,559401900.0,-19.848305842365,33.886139421882,46795700.0,169515500.0,-72.394441806207,148.7857020268,15.86,1.97,医疗器械,2026-02-28
230,688759,必贝特,-0.4,,,,,-153082800.0,-55998300.0,-173.370441602691,-35.8456166278,3.71,-25.21,化学制药,2026-02-28
231,688758,赛分科技,0.3066,402932600.0,315460000.0,27.728586825588,-16.092788139147,126395300.0,85160000.0,48.420972287459,-16.1030690368,3.25,9.78,化学制药,2026-02-28
232,688755,汉邦科技,0.76,735133200.0,690884700.0,6.404614257632,46.096830709298,59587500.0,79338200.0,-24.894313205997,144.8075145558,14.12,5.79,专用设备,2026-02-28
233,688750,金天钛业,0.1281,614083700.0,808410800.0,-24.03816228086,76.943473096824,59268700.0,151714600.0,-60.934082810751,72.147891726,5.33,2.42,小金属,2026-02-28
234,688739,成大生物,0.33,1390287400.0,1676241100.0,-17.059222566491,-24.339839016409,137616700.0,342821600.0,-59.8576344081,-163.9628821531,22.76,1.46,生物制品,2026-02-28
235,688737,中自科技,-0.47,1766562387.73,1564932497.13,12.884254814171,40.295136041613,-56193459.2,-26211631.6,-114.38367537563,-94.5591551604,14.8,-3.13,汽车零部件,2026-02-28
236,688733,壹石通,-0.11,630066500.0,504510500.0,24.886697105412,19.599757885195,-22122400.0,12004100.0,-284.290367457785,-326.9197539184,10.55,-1.02,电池,2026-02-28
237,688729,屹唐股份,0.24,5076317900.0,4632977800.0,9.569225650078,-2.616409142562,670779300.0,540802100.0,24.034152234246,-7.5568247657,3.02,9.05,半导体,2026-02-28
238,688728,格科微,0.02,7781803600.0,6383250700.0,21.90972853377,-1.294845489843,50372400.0,186805900.0,-73.03489879067,-99.1004187798,3.02,0.64,半导体,2026-02-28
239,688727,恒坤新材,0.26,659288500.0,547938800.0,20.321557809011,-9.092895840031,102631600.0,96919200.0,5.893981791018,-11.0857785678,5.58,6.29,半导体,2026-02-28
240,688722,同益中,0.49,976507300.0,649367800.0,50.378152412239,9.356677244626,109598800.0,130197500.0,-15.821117917011,-37.5954988117,6.37,7.81,化学纤维,2026-02-28
241,688719,爱科赛博,-0.39,900891800.0,972274400.0,-7.341816260924,81.990885140954,-42714300.0,73124200.0,-158.413357000829,102.8022156778,14.85,-2.49,其他电源设备Ⅱ,2026-02-28
242,688717,艾罗能源,0.72,4081971800.0,3072842700.0,32.840245939045,-13.671755773497,115729800.0,203600500.0,-43.158391064855,-504.7536291886,27.29,2.6,光伏设备,2026-02-28
243,688716,中研股份,0.1,309164765.32,277091212.17,11.575088541719,34.831799322022,11865168.46,39283401.38,-69.795974780227,-57.6992875863,9.73,1.01,塑料,2026-02-28
244,688712,北芯生命,0.22,542108100.0,316604300.0,71.225754040612,-8.533815148412,80621900.0,-43596200.0,284.928732320707,-92.136281735,2.25,10.78,医疗器械,2026-02-28
245,688711,宏微科技,0.0819,1346356000.0,1331360300.0,1.126344236042,19.924748769817,17433000.0,-14467300.0,220.49933297851,405.4553255479,5.1,1.62,半导体,2026-02-28
246,688710,益诺思,-0.22,811325200.0,1141669400.0,-28.935189118671,23.113540858734,-30515900.0,147775800.0,-120.650133513065,-4017.5255996601,16.48,-1.29,医疗服务,2026-02-28
247,688708,佳驰科技,1.09,1110994000.0,956849800.0,16.109550318138,44.240857325597,436225000.0,517311400.0,-15.674582079575,38.5344011652,8.75,13.23,航空装备Ⅱ,2026-02-28
248,688707,振华新材,-0.85,1428468200.0,1961141800.0,-27.161401587585,2.202244531607,-432385100.0,-527706300.0,18.063305289325,13.7904769855,7.84,-10.29,电池,2026-02-28
249,688699,明微电子,-0.44,664975400.0,607402700.0,9.478505775493,14.756953655605,-46449300.0,7088900.0,-755.23988206915,-325.4765611448,10.82,-3.82,半导体,2026-02-28
250,688697,纽威数控,0.66,2893422500.0,2462138100.0,17.516661636486,4.026988085432,302638800.0,325155800.0,-6.924987959618,26.3688274695,4.04,16.9,通用设备,2026-02-28
251,688696,极米科技,2.13,3467484100.0,3404605300.0,1.846874878565,62.679714839005,143272600.0,120142900.0,19.251824285913,805.9635480953,44.33,4.87,黑色家电,2026-02-28
252,688693,锴威特,-1.24,254567800.0,130134400.0,95.619144515209,-6.120077614106,-91263500.0,-97189300.0,6.097173248495,-172.9627487487,10.87,-10.71,半导体,2026-02-28
253,688687,凯因科技,0.17,1320782700.0,1230297000.0,7.354785064094,9.301466933816,29631200.0,142369200.0,-79.18707136094,-232.2031842816,10.12,1.66,生物制品,2026-02-28
254,688686,奥普特,1.5035,1269040200.0,911373800.0,39.244753360257,-22.172214457531,183340700.0,136260600.0,34.551513790487,-98.1028346749,25.01,6.13,自动化设备,2026-02-28
255,688682,霍莱沃,-0.22,303024300.0,269050900.0,12.627127432021,-21.85655940268,-22549900.0,14433500.0,-256.233068902207,-541.515824919,6.01,-3.58,军工电子Ⅱ,2026-02-28
256,688681,科汇股份,0.45,505493700.0,420152300.0,20.312015428691,9.147754337095,46997400.0,30497300.0,54.103478012808,-39.2528177653,5.86,7.92,电网设备,2026-02-28
257,688680,海优新材,-5.81,1161293570.09,2591394411.64,-55.186537222057,23.029845834649,-480839271.14,-558435934.01,13.895356323651,-266.1680139658,13.46,-35.16,光伏设备,2026-02-28
258,688679,通源环境,-0.3,1404617666.6,1600339973.87,-12.230045519434,99.534153410803,-40162980.92,21748076.78,-284.673713111657,-243.5438064418,8.35,-3.58,环境治理,2026-02-28
259,688678,福立旺,0.22,1972187600.0,1285181400.0,53.455971273783,-10.918262483824,55220800.0,54526000.0,1.274254484099,-58.6827365684,7.24,3.1,消费电子,2026-02-28
260,688671,碧兴物联,-1.07,323434800.0,329358400.0,-1.798527075672,88.155176129158,-84150400.0,-38546100.0,-118.311061300624,-167.2404877973,12.96,-7.94,环保设备Ⅱ,2026-02-28
261,688668,鼎通科技,1.74,1583784788.03,1031666436.43,53.517138108182,15.059539866014,241280791.67,110336433.07,118.677353396884,5.7764774634,14.19,12.78,通信设备,2026-02-28
262,688667,菱电电控,2.59,1193738500.0,1195771500.0,-0.1700157597,17.970745805895,134749000.0,15946200.0,745.022638622368,89.4021921044,33.92,7.96,汽车零部件,2026-02-28
263,688665,四方光电,1.31,1026908271.5,873132058.06,17.61202237628,42.63721302711,131655603.16,112752791.06,16.764828544192,5.6529865112,11.48,12.1,通用设备,2026-02-28
264,688663,新风光,0.69,2008517200.0,2228348900.0,-9.865228017031,128.377810980148,95208800.0,180017600.0,-47.11139355263,-46.7341990934,9.9,6.94,电网设备,2026-02-28
265,688661,和林微纳,0.1951,867559600.0,569010900.0,52.468010718248,-21.352712765608,29638000.0,-8708100.0,440.34978927665,-217.1929581071,8.08,2.43,半导体,2026-02-28
266,688660,电气风电,-0.74,13681194200.0,10438020500.0,31.070773428736,489.133988383025,-988915300.0,-784785400.0,-26.010919673072,43.1802069898,3.11,-21.38,风电设备,2026-02-28
267,688659,元琛科技,-0.19,698635491.62,629663609.06,10.953766672806,14.321921033284,-30192713.07,-60855803.5,50.386468777789,-965.6161459643,3.21,-5.7,化学制品,2026-02-28
268,688658,悦康药业,-0.56,2446087000.0,3780876000.0,-35.303696815235,16.098173746652,-253836700.0,123717000.0,-305.175279064316,-115.3840086294,7.39,-7.36,化学制药,2026-02-28
269,688657,浩辰软件,0.77,331350000.0,289043500.0,14.63672423009,17.867052696768,50170800.0,62999100.0,-20.362671847693,-42.5284162807,21.59,3.56,软件开发,2026-02-28
270,688655,迅捷兴,-0.16,689200300.0,474585000.0,45.221677886996,2.954095750851,-21374000.0,-1974000.0,-982.776089159068,62.2237774996,4.93,-3.19,元件,2026-02-28
271,688653,康希通信,-0.1048,683338400.0,522786400.0,30.710821857646,-20.726869197877,-43911300.0,-76127400.0,42.318665815462,-131.0270152932,3.42,-2.95,半导体,2026-02-28
272,688652,京仪装备,0.87,1426242900.0,1026465500.0,38.946988476476,-12.274977263875,146535900.0,152911800.0,-4.169658587499,-53.1864666433,13.09,6.86,半导体,2026-02-28
273,688651,盛邦安全,-0.58,311895800.0,293533600.0,6.255570060804,214.134793799487,-43741400.0,1628500.0,-2785.99324531778,158.4731590909,12.46,-4.56,软件开发,2026-02-28
274,688646,逸飞激光,-0.55,803014100.0,692068700.0,16.03098073934,59.22326196824,-49851100.0,24326200.0,-304.92760891549,-60.6134833773,16.06,-3.35,自动化设备,2026-02-28
275,688639,华恒生物,0.52,2885798600.0,2177940800.0,32.501241539715,-1.721434623114,130815900.0,189518900.0,-30.974747109655,-169.8009902903,10.58,5.02,化学制品,2026-02-28
276,688638,誉辰智能,-2.68,723824000.0,506407000.0,42.933253292312,8.55555288211,-148243900.0,-127987500.0,-15.826858091611,12.8908916004,14.5,-16.49,电池,2026-02-28
277,688633,星球石墨,1.15,806478696.1,632637821.74,27.478735602919,64.772449569187,166404040.58,148017227.54,12.422076366098,150.7751414946,11.99,9.97,专用设备,2026-02-28
278,688629,华丰科技,0.78,2494656800.0,1091896000.0,128.470183973565,50.731391251599,360012200.0,-17750500.0,2128.18061463057,89.1937693646,3.96,21.91,军工电子Ⅱ,2026-02-28
279,688627,精智达,0.7436,1129567800.0,803129700.0,40.645751240429,21.691998100483,68818100.0,80160200.0,-14.149291044683,151.3210931792,18.49,4.05,通用设备,2026-02-28
280,688626,翔宇医疗,0.51,767747400.0,743531300.0,3.256903912451,29.628772176485,78699000.0,102943600.0,-23.551342676961,304.3086261822,12.94,3.7,医疗器械,2026-02-28
281,688625,呈和科技,1.5,987733706.49,882052119.34,11.981331355915,-9.067635428003,281620713.46,250270369.36,12.526590415066,-33.1673055822,8.05,19.75,化学制品,2026-02-28
282,688623,双元科技,1.1,337401900.0,386233300.0,-12.642980291963,8.071636228331,64488600.0,86862100.0,-25.757493774615,-20.2717458112,35.86,3.08,自动化设备,2026-02-28
283,688621,阳光诺和,1.79,1217813300.0,1078473800.0,12.920063519392,36.383856250152,196083300.0,177409500.0,10.525817388584,-1.9647780394,10.8,17.72,医疗服务,2026-02-28
284,688619,罗普特,-1.25,154561300.0,142961300.0,8.11408402134,-85.331831496985,-222464700.0,-193232100.0,-15.128231799996,-165.2289775324,3.64,-28.49,计算机设备,2026-02-28
285,688618,三旺通信,0.33,358952138.74,356839594.79,0.592015006419,7.503792598751,36570493.86,32824211.23,11.413168784924,-90.9838938605,7.77,4.22,通信设备,2026-02-28
286,688616,西力科技,0.59,583883700.0,587099000.0,-0.547658912722,18.741217620787,103814800.0,103728000.0,0.083680394879,44.1783892637,5.05,12.08,电网设备,2026-02-28
287,688613,奥精医疗,0.1,223505600.0,206033000.0,8.480486135716,20.39695794711,13150600.0,-12662200.0,203.857149626447,-113.2435648702,10.47,0.93,医疗器械,2026-02-28
288,688611,杭州柯林,-0.02,206649138.32,541370287.34,-61.828503862788,229.654116065303,-3164352.23,73038574.37,-104.332439751589,78.1543262059,5.64,-0.36,电网设备,2026-02-28
289,688609,九联科技,-0.4218,2390276100.0,2508196300.0,-4.701394384483,-4.524238063106,-209625300.0,-141826100.0,-47.804459122827,-2831.9535062641,1.56,-24.59,黑色家电,2026-02-28
290,688606,奥泰生物,2.75,911300500.0,866583000.0,5.160209697167,36.903342860599,218280100.0,302472000.0,-27.834609484514,-50.7407103169,49.75,5.58,医疗器械,2026-02-28
291,688603,天承科技,0.67,470964900.0,380671000.0,23.719668690286,13.325193136806,83633900.0,74679900.0,11.989839300803,1.5000611037,9.56,7.24,电子化学品Ⅱ,2026-02-28
292,688602,康鹏科技,-0.12,771556000.0,674813300.0,14.33621714332,9.793693431408,-60546700.0,-49531600.0,-22.238530554232,-61.8585597101,5.24,-2.2,化学制药,2026-02-28
293,688601,力芯微,0.27,768474888.28,787493272.86,-2.415053592894,-4.282279257306,35713676.08,125857356.24,-71.623688001282,-42.1004532005,9.4,2.84,半导体,2026-02-28
294,688600,皖仪科技,0.45,710159400.0,740319400.0,-4.073917284891,-9.25334564705,56983000.0,14407300.0,295.514773760524,26.3178576575,6.32,7.34,通用设备,2026-02-28
295,688598,金博股份,-6.77,822856518.26,536877303.94,53.267145439242,-1.332367505198,-1382093170.95,-814958233.85,-69.59067514672,-926.7796292734,18.69,-30.69,非金属材料Ⅱ,2026-02-28
296,688596,正帆科技,0.48,4920214400.0,5469337700.0,-10.040032817868,27.688450016798,137984300.0,527748600.0,-73.854160863714,390.7007681788,13.11,3.77,专用设备,2026-02-28
297,688595,芯海科技,-0.76,848557300.0,702306100.0,20.824423994039,-3.229599996795,-106039300.0,-172873600.0,38.660790311534,-78.3327838325,5.19,-14.26,半导体,2026-02-28
298,688591,泰凌微,0.54,1015523900.0,844033000.0,20.318032588773,-5.21391933155,128127400.0,97410300.0,31.533728979379,-129.9463134804,10.24,5.33,半导体,2026-02-28
299,688589,力合微,0.14,357880300.0,548831900.0,-34.792365385467,23.118685708365,20924800.0,84336700.0,-75.188974669391,40.9816198379,7.2,1.97,半导体,2026-02-28
300,688588,凌志软件,0.26,1054086800.0,1114211700.0,-5.396182790039,17.805525568888,101580200.0,124293000.0,-18.273595455899,131.7552875734,3.16,8.0,软件开发,2026-02-28
301,688586,江航装备,0.07,947542000.0,1092892500.0,-13.299615469957,88.072948989071,55014200.0,125396200.0,-56.12769764953,117.8896018782,3.13,2.32,航空装备Ⅱ,2026-02-28
302,688585,上纬新材,0.1,1796600000.0,1493820000.0,20.268840958081,4.354820611275,40950000.0,88680000.0,-53.822733423545,-163.9459255771,3.33,3.18,塑料,2026-02-28
303,688584,上海合晶,0.19,1311341800.0,1108736300.0,18.273551610063,-19.642141599948,125349700.0,120783400.0,3.780569184176,-54.4083624255,6.21,3.0,半导体,2026-02-28
304,688583,思看科技,1.1,370572200.0,332583900.0,11.422170465858,11.814355499018,95486300.0,120527600.0,-20.77640308112,-34.5575598997,13.3,8.23,通用设备,2026-02-28
305,688579,地纬智能,0.1502,520362200.0,554611100.0,-6.175300133733,66.19800329067,60071300.0,64075900.0,-6.249775656682,143.1781634286,3.51,4.32,软件开发,2026-02-28
306,688576,西山科技,1.15,342935500.0,336380700.0,1.948625471081,48.003942009903,52257900.0,98666900.0,-47.036037414776,-1.6656017857,38.16,3.03,医疗器械,2026-02-28
307,688575,亚辉龙,0.04,1809107800.0,2011620300.0,-10.067133444617,9.225384077434,24019000.0,301533600.0,-92.034386880931,-206.589107809,4.72,0.86,医疗器械,2026-02-28
308,688573,信宇人,-4.99,261683900.0,621843700.0,-57.918058830539,1916.70523625877,-471904400.0,-63264000.0,-645.928806272129,-271.2435893423,3.23,-86.8,电池,2026-02-28
309,688570,天玛智控,0.23,1618297700.0,1860803800.0,-13.032330436986,25.125166426073,98018200.0,339575100.0,-71.13504494293,105.4126668215,9.93,2.28,自动化设备,2026-02-28
310,688568,中科星图,0.04,2680875000.0,3257427800.0,-17.699634048681,-45.07488873629,31092400.0,351698500.0,-91.159359508215,-268.7583383607,4.68,0.82,IT服务Ⅱ,2026-02-28
311,688567,孚能科技,-0.63,9083850389.87,11680468636.74,-22.230428655084,13.959304659956,-767363305.64,-332059388.86,-131.092187537431,-70.8406354041,7.57,-8.05,电池,2026-02-28
312,688566,吉贝尔,1.3,964930489.25,896534453.46,7.628935566953,4.4008620667,258668187.82,219327779.08,17.936810788409,29.7877500042,12.17,11.04,化学制药,2026-02-28
313,688565,力源科技,0.06,284506500.0,373786200.0,-23.885231718025,-28.942248652939,9669600.0,2538900.0,280.857851825594,151.6259159968,3.32,1.96,环境治理,2026-02-28
314,688561,奇安信,-1.85,4391609900.0,4349249300.0,0.973974980004,41.641238050388,-1262434500.0,-1379371900.0,8.477583166657,-522.0643532766,10.93,-15.53,软件开发,2026-02-28
315,688560,明冠新材,-0.73,719597100.0,863876800.0,-16.701420850751,17.466003018249,-138084700.0,-67077300.0,-105.859061113074,-204.279052429,12.86,-5.18,光伏设备,2026-02-28
316,688559,海目星,-3.59,4188315900.0,4524717200.0,-7.43474752411,42.877138450389,-875979800.0,-163068200.0,-437.18615892001,117.9016199737,9.72,-31.26,自动化设备,2026-02-28
317,688558,国盛智科,1.2,1269184881.31,1037421369.74,22.340344852168,-8.557059792622,157011103.66,127979095.4,22.684961297203,-2.7776270786,13.09,9.41,通用设备,2026-02-28
318,688557,兰剑智能,1.12,1513091079.12,1207683098.47,25.28875174596,-24.735099125755,115118765.27,112066117.29,2.723970504038,-59.2093455133,12.08,9.36,通用设备,2026-02-28
319,688553,汇宇制药,-0.06,998145000.0,1094382300.0,-8.793755162159,-11.168900650553,-24200200.0,325390300.0,-107.437283778896,-11.0689708517,8.92,-0.63,化学制药,2026-02-28
320,688552,航天南湖,0.09,810195600.0,217816300.0,271.962796172738,240.003471841892,31951300.0,-78234400.0,140.840474267074,64.413304042,7.67,1.24,军工电子Ⅱ,2026-02-28
321,688543,国科军工,1.19,1410340500.0,1204437700.0,17.095346650142,77.40502648949,247511600.0,198727100.0,24.548488857333,58.7773133376,11.57,10.77,地面兵装Ⅱ,2026-02-28
322,688535,华海诚科,0.3,458055900.0,331634900.0,38.120535564864,78.508296437868,24252100.0,40063100.0,-39.465243578255,-33.0504731869,22.71,2.22,半导体,2026-02-28
323,688530,欧莱新材,-0.25,544937100.0,436756400.0,24.76911614804,15.993406283285,-40497400.0,28169300.0,-243.764310792245,-49.6735256439,5.04,-4.84,半导体,2026-02-28
324,688529,豪森智能,-5.32,1469448530.79,1808667429.64,-18.755183694413,257.881212104867,-893445897.5,-87919841.95,-916.20507690187,-490.8055907864,6.75,-56.54,专用设备,2026-02-28
325,688526,科前生物,0.9,950292353.15,941923862.86,0.888446574078,-15.222534192182,415596193.12,382350180.06,8.695173899168,-34.0055974058,9.14,10.16,动物保健Ⅱ,2026-02-28
326,688525,佰维存储,1.9,11296205200.0,6695185100.0,68.721327809145,77.302670284242,866723400.0,161233400.0,437.558223048078,226.4163241977,11.68,20.09,半导体,2026-02-28
327,688522,纳睿雷达,0.36,460121800.0,345275600.0,33.262182442084,107.922157404645,108469500.0,76612900.0,41.581248066579,117.8433918968,7.62,4.77,军工电子Ⅱ,2026-02-28
328,688520,神州细胞,-1.29,1560153000.0,2512708100.0,-37.909500908601,-26.94892044164,-553293700.0,111951100.0,-594.228015624679,-39.520351377,0.31,,生物制品,2026-02-28
329,688518,联赢激光,0.5,3260517500.0,3149554300.0,3.523139766157,41.820674141199,172233800.0,165532500.0,4.048328878015,27.8149797526,9.57,5.38,自动化设备,2026-02-28
330,688515,裕太微,-1.75,617889200.0,396226500.0,55.943431345455,38.834354241925,-138784800.0,-201678400.0,31.1850946854,51.5751896033,18.77,-8.94,半导体,2026-02-28
331,688513,苑东生物,1.63,1331397600.0,1349755300.0,-1.360076156026,-14.374338019521,283248300.0,238234200.0,18.894894183959,-24.5299709428,16.61,10.09,化学制药,2026-02-28
332,688512,慧智微,-0.49,811331400.0,523986900.0,54.838107593911,14.136909571333,-226670200.0,-438417000.0,48.298035888207,-82.5925008523,3.52,-13.15,半导体,2026-02-28
333,688510,航亚科技,0.4,698674200.0,703237500.0,-0.648898842852,4.747004838039,102125800.0,126525300.0,-19.284285435403,45.6278171125,4.65,8.79,航空装备Ⅱ,2026-02-28
