序号,股票代码,股票简称,每股收益,营业收入-营业收入,营业收入-去年同期,营业收入-同比增长,营业收入-季度环比增长,净利润-净利润,净利润-去年同期,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,所处行业,公告日期
266,688525,佰维存储,-1.45,3590752200.0,2985692700.0,20.265297229015,50.723423279137,-624358900.0,71218700.0,-976.678316228743,25.1630232061,4.48,-28.99,半导体,2025-02-28
267,688522,纳睿雷达,0.43,212493000.0,210008600.0,1.182999172415,139.472200388392,63302000.0,105953500.0,-40.25492315025,116.8434092246,14.17,3.32,军工电子Ⅱ,2025-02-28
268,688521,芯原股份,-0.59,2337996400.0,2678990100.0,-12.728441960275,-1.29851207267,-296466700.0,73814300.0,-501.638571387929,-3.7150637145,5.4,-10.54,半导体,2025-02-28
269,688518,联赢激光,0.85,3512257600.0,2822406200.0,24.441960196941,12.101467169843,286286700.0,266940700.0,7.247302490778,-36.6627368878,8.89,10.23,自动化设备,2025-02-28
270,688513,苑东生物,1.28,1117120700.0,1170512900.0,-4.561436272936,-9.198174418234,226574400.0,246520800.0,-8.091163098611,-47.1684496661,21.68,9.0,化学制药,2025-02-28
271,688512,慧智微,-0.95,552024400.0,356684500.0,54.765457988783,2.743030393266,-408506500.0,-304912400.0,-33.975036764658,26.8523844097,4.77,-21.68,半导体,2025-02-28
272,688509,正元地信,-0.0434,892978000.0,1316428700.0,-32.16662626696,337.982070484501,-33415300.0,28511200.0,-217.200608883526,162.7798285458,1.92,-2.22,IT服务Ⅱ,2025-02-28
273,688507,索辰科技,0.7,320381400.0,268052300.0,19.521973883455,768.229483668729,57477000.0,53771200.0,6.89179337638,1958.7939138406,32.4,2.74,软件开发,2025-02-28
274,688506,百利天恒,-1.95,561870700.0,703281600.0,-20.107294147892,176.300653087743,-780498900.0,-282379100.0,-176.401086341022,-42.0835187762,0.38,-143.57,生物制品,2025-02-28
275,688505,复旦张江,0.11,850733212.0,1031159838.0,-17.497445046924,-22.881092653742,108627368.0,137997098.0,-21.282860600445,-12.6707148392,2.27,4.69,化学制药,2025-02-28
276,688501,青达环保,0.7,1029232300.0,762155600.0,35.042280080341,223.679027843326,86680000.0,58577300.0,47.975410269849,755.9801466712,7.14,10.33,环保设备Ⅱ,2025-02-28
277,688500,慧辰股份,-2.31,539430600.0,498248000.0,8.265482249803,81.850259486226,-169788000.0,-86597600.0,-96.065479874731,-1057.2944645371,10.82,-19.2,IT服务Ⅱ,2025-02-28
278,688499,利元亨,-1.7,4994380200.0,4203760900.0,18.807427891534,-49.615776882267,-188015300.0,289521900.0,-164.939923370218,-528.2793018764,19.62,-7.49,电池,2025-02-28
279,688498,源杰科技,0.27,144403600.0,282905300.0,-48.956912436777,60.689005905184,19479800.0,100317000.0,-80.581755834006,-195.6867663597,24.95,0.92,半导体,2025-02-28
280,688489,三未信安,0.5907,358600000.0,339764300.0,5.543754891258,-7.715988191799,67279000.0,107205100.0,-37.242724459937,-6.6916797027,16.65,3.545,计算机设备,2025-02-28
281,688488,艾迪药业,-0.18,411363800.0,244219300.0,68.440332111344,74.805277463474,-76069500.0,-124202700.0,38.753746899222,-90.7896706304,2.67,-6.56,生物制品,2025-02-28
282,688485,九州一轨,0.01,274739000.0,394270300.0,-30.317094642939,17.559367726385,1277200.0,63991400.0,-98.004106801852,193.3617881392,8.83,0.1,轨交设备Ⅱ,2025-02-28
283,688478,晶升股份,0.56,405570800.0,221992900.0,82.695392510301,32.256249215046,71017500.0,34536000.0,105.633252258513,-2.4852789686,11.44,5.77,半导体,2025-02-28
284,688472,阿特斯,0.85,51309560777.53,47536086700.0,7.938125200218,-6.327821016424,2903374460.39,2156850900.0,34.611736972176,-93.107663909,5.81,17.2,光伏设备,2025-02-28
285,688468,科美诊断,0.37,445340800.0,465270100.0,-4.283382921017,-20.609319512591,147373500.0,152625700.0,-3.441229098376,-37.7729310311,3.46,10.73,医疗器械,2025-02-28
286,688466,金科环境,0.58,572755000.0,670890900.0,-14.62769878083,23.296477486483,70770900.0,76785700.0,-7.833229364322,-55.5361370064,9.29,6.38,环境治理,2025-02-28
287,688458,美芯晟,0.3,472306000.0,441147300.0,7.063105679214,41.540604972765,30153500.0,52565000.0,-42.635784267098,582.7763996545,26.02,2.02,半导体,2025-02-28
288,688455,科捷智能,-0.43,1148462679.85,1669396975.78,-31.204938279381,499.706202024065,-77929137.35,89036863.92,-187.524575685886,-2.485004013,6.74,-6.13,自动化设备,2025-02-28
289,688450,光格科技,0.83,304433000.0,300903500.0,1.172967413141,179.82929356111,46951900.0,69149600.0,-32.100981061351,622.4320331158,16.61,7.66,电网设备,2025-02-28
290,688443,智翔金泰,-2.5,1211502.42,475240.96,154.923822222731,16840.3203970763,-801319298.24,-576365671.19,-39.029671317091,-29.4231828282,7.59,-57.87,生物制品,2025-02-28
291,688435,英方软件,0.54,243109700.0,196868100.0,23.488620045604,122.569311839904,44464600.0,36964800.0,20.289031727481,758.1094168858,14.04,4.09,软件开发,2025-02-28
292,688433,华曙高科,0.33,606039800.0,456571500.0,32.737106893444,80.137741524818,131161100.0,99166100.0,32.264049912218,92.4394076015,4.66,8.64,通用设备,2025-02-28
293,688429,时创能源,0.47,1730590300.0,2394801500.0,-27.735543008471,-11.223340588589,176900100.0,293152500.0,-39.655946990048,-67.4093324813,5.79,9.6,光伏设备,2025-02-28
294,688426,康为世纪,-0.75,171341300.0,521600400.0,-67.150849577569,-33.480650062515,-84409500.0,159258900.0,-153.001433514862,-90.3309380462,14.82,-4.93,医疗器械,2025-02-28
295,688420,美腾科技,0.84,569945300.0,489281700.0,16.486126499315,143.426449820384,74235200.0,124645600.0,-40.44298394809,1266.4318700429,16.84,5.07,专用设备,2025-02-28
296,688419,耐科装备,0.64,197955300.0,268907300.0,-26.385300808122,33.267056720168,52428300.0,57209600.0,-8.35751342432,129.0070052871,11.84,5.5,半导体,2025-02-28
297,688418,震有科技,-0.4495,884409631.39,532469377.49,66.095867439177,89.01600628783,-86558781.99,-215334424.01,59.802626826642,-1734.8591977142,4.27,-9.91,通信设备,2025-02-28
298,688411,海博思创,4.34,6981909800.0,2625839437.87,165.892487533949,,578117500.0,177266508.73,226.129004368529,,17.89,28.54,其他电源设备Ⅱ,2025-02-28
299,688410,山外山,0.6053,690112400.0,382012700.0,80.651690375739,-36.734638862585,194498900.0,59237500.0,228.337455159316,-72.8120031107,7.87,12.05,医疗器械,2025-02-28
300,688409,富创精密,0.81,2065755900.0,1544463300.0,33.752346203371,20.343374106799,168687900.0,245638900.0,-31.326878601069,0.9259489309,21.84,3.61,半导体,2025-02-28
301,688403,汇成股份,0.23,1238293000.0,939652800.0,31.781973086229,1.424015176731,195985000.0,177225000.0,10.585414021724,-10.1981089794,3.75,6.49,半导体,2025-02-28
302,688400,凌云光,0.35,2640930800.0,2748782700.0,-3.923624082762,11.652847397492,163934900.0,187536800.0,-12.585209942795,-44.1840154199,8.51,4.16,专用设备,2025-02-28
303,688399,硕世生物,-6.38,403179300.0,5534792800.0,-92.715548448354,41.11592222347,-373811400.0,1827900400.0,-120.45031556424,-83.6221372247,58.09,-10.41,医疗器械,2025-02-28
304,688398,赛特新材,0.63,839805096.65,637708226.29,31.691118606975,4.323012360541,106097013.89,63861691.13,66.135615910991,-28.5862703471,6.84,10.48,化学制品,2025-02-28
305,688396,华润微,1.1206,9900603900.0,10060129500.0,-1.585721138083,-5.183082420544,1479265700.0,2617252300.0,-43.480202500921,52.0476594081,16.33,7.1494,半导体,2025-02-28
306,688391,钜泉科技,1.09,603045600.0,709904700.0,-15.052597905043,-25.519970177416,131434900.0,200053500.0,-34.300124716638,-65.176945732,24.43,6.53,半导体,2025-02-28
307,688390,固德威,3.53,7352680892.17,4710236539.05,56.100035130146,-7.287848652781,852097089.84,649288216.9,31.235569607023,-126.7868145888,17.25,32.53,光伏设备,2025-02-28
308,688386,泛亚微透,1.24,410548188.44,364464300.36,12.64428039577,8.241861831384,86536214.87,31344909.48,176.077411948551,47.2723981359,9.77,13.51,塑料,2025-02-28
309,688383,新益昌,0.59,1040169500.0,1183655900.0,-12.122306829206,-24.464239143302,60303800.0,204714900.0,-70.542544778128,-65.7517213387,13.59,4.38,专用设备,2025-02-28
310,688380,中微半导,-0.05,713569748.57,636793746.12,12.056651453912,42.29207432765,-21948515.62,59177336.48,-137.089394226822,50.6573376684,7.42,-0.71,半导体,2025-02-28
311,688379,华光新材,0.48,1415164057.67,1220348841.59,15.963895686267,4.510256064148,41602849.84,8718243.91,377.193002048047,-15.3249411783,10.47,4.55,通用设备,2025-02-28
312,688377,迪威尔,0.74,1210066900.0,982818500.0,23.122112577246,-18.371964554754,142432600.0,121462600.0,17.264573621839,-57.6834612715,8.95,8.48,专用设备,2025-02-28
313,688371,菲沃泰,-0.12,308906000.0,395559600.0,-21.906585000086,4.252058130221,-41552400.0,33287400.0,-224.829214657798,32.2353002688,5.97,-3.83,电子化学品Ⅱ,2025-02-28
314,688367,工大高科,0.23,230144882.78,301576413.81,-23.686046971499,157.661060959018,20041157.15,51047388.81,-60.740093436329,327.8697941778,6.57,3.53,轨交设备Ⅱ,2025-02-28
315,688365,光云科技,-0.04,475473800.0,493961500.0,-3.742741084072,4.653375207061,-18446900.0,-178878200.0,89.687452132233,255.2777985505,2.41,-1.84,IT服务Ⅱ,2025-02-28
316,688363,华熙生物,1.23,6075923853.74,6359192000.0,-4.454467584247,61.847716166375,592555911.37,970918600.0,-38.969558172024,-12.9600822443,14.42,8.31,医疗美容,2025-02-28
317,688361,中科飞测,0.49,890900100.0,509235300.0,74.948614127889,36.316184592711,140344600.0,11970900.0,1072.38135812679,84.4948884179,7.53,8.6,半导体,2025-02-28
318,688358,祥生医疗,1.33,483841100.0,380843300.0,27.044666402166,-22.177836803852,146480700.0,105842800.0,38.394581398073,-82.8675186791,12.21,10.95,医疗器械,2025-02-28
319,688356,键凯科技,1.92,292118400.9,407204018.62,-28.262397338322,-34.317988318137,115744579.8,186832948.27,-38.049160562016,-52.6095965919,21.12,9.28,化学制药,2025-02-28
320,688355,明志科技,0.12,533483000.0,612664500.0,-12.924120787152,63.52569984804,14663500.0,37025200.0,-60.395892527252,253.1527985751,8.55,1.38,通用设备,2025-02-28
321,688353,华盛锂电,-0.15,525031400.0,861970900.0,-39.089428657046,-20.581528014974,-23911800.0,260813500.0,-109.168160390471,-927.5985421439,23.38,-0.63,电池,2025-02-28
322,688350,富淼科技,0.22,1640089600.0,1696761800.0,-3.34002097407,4.015188587293,27207600.0,128212300.0,-78.779259088247,-254.5450958506,12.34,1.81,化学制品,2025-02-28
323,688349,三一重能,1.6806,14938880000.0,12324586800.0,21.212014994288,108.326807308104,2006537000.0,1647734200.0,21.775526659579,356.5748477221,10.61,16.77,风电设备,2025-02-28
324,688345,博力威,-0.34,2234529400.0,2300869900.0,-2.883279058933,-5.996075037142,-33780200.0,110192200.0,-130.655708843276,-754.1426931505,11.57,-2.86,电池,2025-02-28
325,688343,云天励飞,-1.15,506008600.0,546217600.0,-7.361351959366,245.739990392988,-383117200.0,-447092000.0,14.309090746424,3.4574415894,12.33,-10.55,IT服务Ⅱ,2025-02-28
326,688339,亿华通,-1.48,800701900.0,738116600.0,8.479053309464,262.810622177066,-243203700.0,-166733400.0,-45.863816128022,56.9621466456,18.4,-7.93,电池,2025-02-28
327,688338,赛科希德,1.1,275486908.66,228812929.63,20.398313637902,13.405557645205,116912526.98,104114179.36,12.292607691549,5.382111485,15.08,7.54,医疗器械,2025-02-28
328,688337,普源精电,0.6,670537700.0,630571000.0,6.338176034102,22.269462947906,107953100.0,92488400.0,16.720691459686,81.193530369,15.61,4.0,通用设备,2025-02-28
329,688336,三生国健,0.48,1014034300.0,825491800.0,22.840020942667,12.118071488473,294614400.0,49297400.0,497.626649681322,88.9755138336,7.94,6.2,生物制品,2025-02-28
330,688335,复洁科技,0.68,576082300.0,789472651.85,-27.029479912946,349.118588802817,100040700.0,115509809.5,-13.39203100322,418.1938924996,8.65,8.02,环境治理,2025-02-28
331,688332,中科蓝讯,2.1,1446887400.0,1079901000.0,33.98333736148,0.212508690341,251693200.0,140897000.0,78.636308792948,-35.8646231763,31.36,6.9,半导体,2025-02-28
332,688331,荣昌生物,-2.8,1082953400.0,772108900.0,40.259152562547,-9.670186584029,-1511229200.0,-998830400.0,-51.299880340046,-46.8846355655,6.38,-35.52,生物制品,2025-02-28
333,688330,宏力达,1.3908,985455200.0,1071502500.0,-8.030527226955,86.773539699406,194601200.0,318444700.0,-38.890111846735,253.8461469322,25.92,5.44,电网设备,2025-02-28
334,688328,深科达,-1.43,558316000.0,588813982.13,-5.179561466879,7.168390492468,-115680300.0,-35843182.86,-222.740032468199,-50.5592390305,9.73,-17.55,专用设备,2025-02-28
335,688327,云从科技,-0.62,628122118.15,526385791.31,19.327331497078,54.880454330402,-643457156.38,-868914303.95,25.946994605233,-145.1998099658,1.56,-35.04,IT服务Ⅱ,2025-02-28
336,688325,赛微微电,0.7265,249311698.09,199826760.6,24.7639191775,47.902670365898,59773733.94,51928197.85,15.108431285566,179.0648131395,20.43,3.57,半导体,2025-02-28
337,688323,瑞华泰,-0.11,275928100.0,301711600.0,-8.545743683703,-22.099026731706,-19603000.0,38874100.0,-150.426890911944,-4689.9316623093,5.55,-1.93,塑料,2025-02-28
338,688322,奥比中光,-0.69,360005900.0,350048100.0,2.844694771947,7.016338077071,-275884800.0,-289782900.0,4.796038689654,-62.3067402461,7.54,-8.83,光学光电子,2025-02-28
339,688321,微芯生物,0.2176,523710200.0,529939500.0,-1.175473804085,63.687476748362,88838500.0,17484800.0,408.089883784773,59.5750653498,4.16,5.47,化学制药,2025-02-28
340,688320,禾川科技,0.35,1116479300.0,944286800.0,18.235190833971,-18.322490439009,53555300.0,90376100.0,-40.741744775444,-173.0150325592,10.39,3.45,自动化设备,2025-02-28
341,688319,欧林生物,0.0433,496118667.03,547480719.0,-9.38152709082,20.755197015376,17555561.77,26577086.57,-33.944747014458,-832.4785746014,2.26,1.96,生物制品,2025-02-28
342,688318,财富趋势,1.7,434670761.74,321467652.75,35.214463421623,83.789348938589,310715497.03,153574774.58,102.32196197569,41.6357117439,18.76,9.43,软件开发,2025-02-28
343,688317,之江生物,-0.71,274333300.0,2326255100.0,-88.207084425092,18.611692485328,-136857100.0,760273500.0,-118.001035153797,-5775.54801913,19.64,-3.41,医疗器械,2025-02-28
344,688316,青云科技,-3.57,335693624.77,304971021.01,10.073941995621,-3.356609426103,-170072432.98,-244235848.1,30.365491264671,-13.0582668484,3.76,-66.85,IT服务Ⅱ,2025-02-28
345,688313,仕佳光子,-0.1048,754594800.0,903262300.0,-16.458951071023,1.051191711422,-47546700.0,64291700.0,-173.954647333948,-100.7099033979,2.47,-4.05,通信设备,2025-02-28
346,688311,盟升电子,-0.43,331333680.95,478897605.37,-30.813251677463,42.711287743317,-56310820.45,25988151.88,-316.678818524744,-247.7349526999,10.62,-3.31,军工电子Ⅱ,2025-02-28
347,688310,迈得医疗,0.61,480220300.0,383489900.0,25.223715148691,13.643329384275,99828200.0,67026600.0,48.938182751326,-12.0062284586,5.41,11.73,自动化设备,2025-02-28
348,688306,均普智能,-0.1678,2095787600.0,1995346700.0,5.033756790236,13.630027257172,-206108500.0,42277000.0,-587.519218487594,-86.7984812298,1.49,-10.81,自动化设备,2025-02-28
349,688303,大全能源,2.7,16329081500.0,30940306400.0,-47.223917924743,-2.880080103223,5762696200.0,19120871300.0,-69.861748925636,-5.9969220221,20.46,13.3,光伏设备,2025-02-28
350,688302,海创药业,-2.97,0.0,1650800.0,,,-294158400.0,-301514800.0,2.439813899683,22.9703099385,13.81,-19.93,化学制药,2025-02-28
351,688301,奕瑞科技,4.26,1863788559.93,1549116657.78,20.31298937815,6.199392128622,607497288.52,641300445.36,-5.271032802889,61.2296574405,42.46,14.96,医疗器械,2025-02-28
352,688298,东方生物,-1.97,820157300.0,8767938100.0,-90.645950157883,11.523404651102,-397583600.0,2067714300.0,-119.228168998009,-203.3817190139,36.89,-5.1,医疗器械,2025-02-28
353,688297,中无人机,0.45,2663960700.0,2773101100.0,-3.935680527479,987.852944846612,302573600.0,370195900.0,-18.266625859444,104.7963878326,8.66,5.21,航空装备Ⅱ,2025-02-28
354,688295,中复神鹰,0.35,2259130300.0,1994807800.0,13.25052468714,17.683502229162,317981300.0,605083700.0,-47.448377802939,-65.6679286024,5.38,6.73,化学纤维,2025-02-28
355,688293,奥浦迈,0.47,243124039.96,294365734.14,-17.407492869272,41.618778371601,54038487.99,105369365.72,-48.715181475423,104.9412298191,18.81,2.48,生物制品,2025-02-28
356,688291,金橙子,0.41,219681800.0,197918400.0,10.99614790742,45.610141589978,42224100.0,39079300.0,8.047227048591,31.1701654599,9.07,4.45,软件开发,2025-02-28
357,688290,景业智能,0.35,255442358.56,463491500.0,-44.887369334713,246.930662865769,34686780.54,121624400.0,-71.480409736862,484.3575053186,12.33,3.06,自动化设备,2025-02-28
358,688289,圣湘生物,0.62,1007118900.0,6450356600.0,-84.386616702711,82.855707375007,363721100.0,1936800500.0,-81.220518065748,-69.2389677279,12.24,4.88,医疗器械,2025-02-28
359,688286,敏芯股份,-1.9,372662562.13,292650210.87,27.340609467575,9.901310625798,-101846686.52,-54933877.14,-85.398686243175,32.3661557017,19.12,-10.21,半导体,2025-02-28
360,688282,理工导航,-0.26,21750400.0,204708500.0,-89.374940464123,29.204124450708,-22549400.0,55802600.0,-140.409228243845,-173.8185944826,15.69,-1.53,航天装备Ⅱ,2025-02-28
361,688280,精进电动,-0.98,866239100.0,1020682900.0,-15.131418386651,4.344196856168,-576941100.0,-388353500.0,-48.560808644701,-141.6165854696,1.72,-44.36,汽车零部件,2025-02-28
362,688275,万润新能,-11.93,12174195100.0,12351452300.0,-1.435112209436,-48.565406617391,-1503629800.0,958698600.0,-256.840721369573,-405.5635510636,52.53,-19.83,电池,2025-02-28
363,688271,联影医疗,2.4,11410765600.0,9238122700.0,23.51822952081,84.08859329566,1974292300.0,1656084000.0,19.214502404467,619.3131542517,22.89,10.79,医疗器械,2025-02-28
364,688265,南模生物,-0.26,366548800.0,302965200.0,20.987096867891,13.006795304873,-20582600.0,-5399600.0,-281.187495370027,49.0021137053,22.28,-1.17,医疗服务,2025-02-28
365,688260,昀冢科技,-1.05,524895500.0,463062000.0,13.353179487844,-1.429595786476,-126138900.0,-68116500.0,-85.181123516329,-292.493291788,2.83,-31.92,消费电子,2025-02-28
366,688258,卓易信息,0.46,320223800.0,282022800.0,13.545358744045,-11.000267795469,56160500.0,51005000.0,10.107832565435,-36.9807318414,11.94,5.62,IT服务Ⅱ,2025-02-28
367,688256,寒武纪,-2.07,709386584.26,729034623.05,-2.695076223925,1698.1013977507,-848440140.99,-1256562522.0,32.479273722124,84.5168515049,13.56,-15.34,半导体,2025-02-28
368,688251,井松智能,0.49,664826173.53,584783675.65,13.687539719886,228.451734694719,42287315.05,70864296.84,-40.32634636102,5944.2724305587,9.34,5.36,IT服务Ⅱ,2025-02-28
369,688237,超卓航科,-0.39,270164300.0,139704600.0,93.382537153394,44.376439311637,-35001600.0,59086000.0,-159.238398266933,-1074.7579201277,14.16,-2.74,航空装备Ⅱ,2025-02-28
370,688236,春立医疗,0.72,1208523845.88,1201604254.24,0.575862778081,65.587785906623,277824014.12,307719145.65,-9.715070366146,78.2004314894,7.5,9.93,医疗器械,2025-02-28
371,688235,百济神州,-4.95,17423344000.0,9566409000.0,82.130452503128,-19.1304848784,-6715859000.0,-13642041000.0,50.770863392069,-311.6436471196,18.46,-23.86,化学制药,2025-02-28
372,688228,开普云,0.62,693811245.43,554938204.42,25.024955914712,693.818609318397,41153782.74,98029941.19,-58.019170224497,1331.6118916865,19.2,3.2,IT服务Ⅱ,2025-02-28
373,688227,品高股份,-0.09,546264300.0,498506200.0,9.580241930792,413.978108011662,-10680400.0,47106100.0,-122.673072064977,286.6980011497,12.52,-0.75,IT服务Ⅱ,2025-02-28
374,688223,晶科能源,0.74,118681778500.0,82676076100.0,43.550328097876,6.713618261417,7440477200.0,2936199200.0,153.405055079369,-56.7487782298,3.44,24.19,光伏设备,2025-02-28
375,688222,成都先导,0.1,371324900.0,329650000.0,12.642165933566,39.432045044271,40718500.0,25266000.0,61.159265415974,79.9517579124,3.39,3.09,医疗服务,2025-02-28
376,688221,前沿生物,-0.88,114249557.31,84740447.41,34.822933795978,41.149308590534,-328964344.09,-356764082.52,7.792190916091,-24.6694088702,3.58,-21.83,化学制药,2025-02-28
377,688219,会通股份,0.33,5348842872.96,5179311061.77,3.273250229,-1.030030145896,146968364.69,59188047.2,148.307507415112,-32.7971127628,4.17,7.95,塑料,2025-02-28
378,688218,江苏北人,0.69,853885500.0,737980100.0,15.705762255649,148.484702182429,81805900.0,31842500.0,156.907906100338,565.9801772375,7.63,9.1,自动化设备,2025-02-28
379,688217,睿昂基因,0.14,258211314.47,424298139.43,-39.143896596653,-16.646234527831,7930692.32,40473558.8,-80.405250847375,-520.2108505795,16.93,0.84,医疗器械,2025-02-28
380,688216,气派科技,-1.24,554296295.91,540378200.0,2.575621279689,-5.927494657122,-130966944.18,-58562700.0,-123.635426952651,5.7967680712,7.7206,-16.06,半导体,2025-02-28
381,688211,中科微至,0.16,1957397000.0,2314895900.0,-15.443411515827,410.406806692996,20852700.0,-118719700.0,117.564650180214,150.5791905068,27.74,0.58,专用设备,2025-02-28
382,688210,统联精密,0.37,561718790.19,508643174.16,10.434744576618,21.393273220651,58771613.84,94354081.76,-37.711636058849,174.0679611299,7.54,4.78,消费电子,2025-02-28
383,688208,道通科技,0.4,3251152200.0,2265555200.0,43.503552683245,43.084525034441,179233300.0,102033300.0,75.661573231484,-212.6290521006,7.12,5.72,计算机设备,2025-02-28
384,688207,格灵深瞳,-0.35,262285800.0,353653500.0,-25.835372758929,-43.872356323036,-90333200.0,32614900.0,-376.969115342987,-276.6775859666,8.82,-3.89,IT服务Ⅱ,2025-02-28
385,688206,概伦电子,-0.13,328896200.0,278549700.0,18.074512376068,53.514740014703,-56315600.0,44886100.0,-225.463339430247,5.7501894039,4.83,-2.65,软件开发,2025-02-28
386,688205,德科立,0.78,818505500.0,714176500.0,14.608293608093,42.235922715998,92104500.0,101619900.0,-9.363717145953,39.008980527,20.37,4.59,通信设备,2025-02-28
387,688202,美迪西,-0.26,1365630900.0,1658930300.0,-17.680031523928,-41.311539182409,-33210600.0,338236300.0,-109.818756886827,-189.1019533492,18.68,-1.75,医疗服务,2025-02-28
388,688201,ST信安,0.036,549226900.0,658076100.0,-16.540518642145,25.368795505177,11222700.0,163924500.0,-93.153738458864,51.0566344845,6.41,1.95,软件开发,2025-02-28
389,688200,华峰测控,1.86,690861900.0,1070558400.0,-35.46714499648,25.418493564193,251652300.0,526290400.0,-52.183756344406,52.5802616662,24.62,7.8,半导体,2025-02-28
390,688196,卓越新能,0.66,2811721900.0,4344973000.0,-35.287931593591,-61.37611256748,78610800.0,451728900.0,-82.59779261411,-5635.7251389066,22.34,2.91,化学制品,2025-02-28
391,688193,仁度生物,0.21,164412300.0,303848685.6,-45.890073647895,27.639905420945,8259300.0,23331394.53,-64.600058563238,797.7228224379,24.07,0.86,医疗器械,2025-02-28
392,688190,云路股份,2.77,1772035200.0,1447382400.0,22.430340454603,3.138747372962,332007500.0,226442200.0,46.61909308424,26.82265912,19.02,15.56,金属新材料,2025-02-28
393,688189,ST南新,0.0137,744602000.0,698826200.0,6.550384058297,277.864338780122,3751500.0,-78832300.0,104.758836162334,111.171621834,4.8036,0.29,化学制药,2025-02-28
394,688188,柏楚电子,3.56,1407113183.52,898491949.44,56.608324025274,25.791034525996,728914349.94,479523399.84,52.008087651867,-25.400831343,33.97,15.81,计算机设备,2025-02-28
395,688187,时代电气,2.15,21962105900.0,18033778600.0,21.783162514815,42.383066230743,3040760100.0,2555823400.0,18.973795294307,9.8708866702,26.12,8.48,轨交设备Ⅱ,2025-02-28
396,688185,康希诺,-6.01,357083325.91,1034595413.49,-65.485703758781,21.190681000035,-1482732319.4,-909431138.03,-63.039537288318,-246.5882053124,21.32,-24.67,生物制品,2025-02-28
397,688183,生益电子,-0.03,3273012800.0,3534688853.21,-7.403085931379,9.140008662033,-24993600.0,312909308.68,-107.987490083128,73.0080842813,4.72,-0.63,元件,2025-02-28
398,688180,君实生物,-2.32,1502549900.0,1453492700.0,3.375125310227,62.9311279328,-2283431900.0,-2388049900.0,4.380896730843,-114.118382559,7.26,-27.32,生物制品,2025-02-28
399,688179,阿拉丁,0.49,402876481.47,378104008.92,6.551761411036,23.400210908801,85829075.39,92331491.84,-7.042468739992,31.0001981038,5.23,9.27,化学制品,2025-02-28
400,688178,万德斯,-1.0192,809745100.0,859862700.0,-5.82855844311,-17.344557664907,-86632600.0,22359000.0,-487.461872176752,-824.239707468,13.4,-7.42,环境治理,2025-02-28
401,688176,亚虹医药,-0.7,13753300.0,26100.0,52594.6360153257,268.613064225179,-400434600.0,-246593600.0,-62.38645285198,-60.2593280463,4.19,-15.52,化学制药,2025-02-28
402,688175,高凌信息,0.35,356394236.5,517454076.07,-31.125436443216,561.323559055581,46051725.15,88417448.88,-47.91556900437,400.3049146342,14.4,2.48,军工电子Ⅱ,2025-02-28
403,688173,希荻微,-0.13,393632300.0,559479000.0,-29.643060776186,-2.954390469908,-54184600.0,-15152500.0,-257.595116317439,-193.3475540108,4.47,-2.97,半导体,2025-02-28
404,688172,燕东微,0.38,2126903700.0,2175224300.0,-2.221407695749,36.962116250272,452292500.0,462125800.0,-2.127840514423,29.8628825086,12.39,3.1,半导体,2025-02-28
405,688171,纬德信息,0.21,120087000.0,139462400.0,-13.892920242302,15.535966488306,18003200.0,38576300.0,-53.330931167582,-54.2317774004,9.98,2.16,软件开发,2025-02-28
406,688170,德龙激光,0.38,581808800.0,568453000.0,2.349499430912,108.757750752811,39051100.0,67401500.0,-42.061971914572,522.9497506825,12.65,2.99,自动化设备,2025-02-28
407,688169,石头科技,11.19,8653783800.0,6628716400.0,30.549917628095,28.086561032003,2051217400.0,1183476900.0,73.321287470841,11.2577017472,61.83,19.56,小家电,2025-02-28
408,688168,安博通,0.15,548284100.0,456441700.0,20.121386805807,112.790442214255,11783800.0,-8462000.0,239.25549515481,700.666885911,16.06,0.97,软件开发,2025-02-28
409,688166,博瑞医药,0.48,1179517500.0,1017331500.0,15.942296095226,-19.168290558976,202466000.0,239623200.0,-15.506511890335,-87.0367821842,5.61,8.84,化学制药,2025-02-28
410,688165,埃夫特,-0.09,1886466300.0,1327507600.0,42.105875702708,-13.466673983897,-47448000.0,-172868100.0,72.552483656615,74.8133269932,3.45,-2.67,自动化设备,2025-02-28
411,688162,巨一科技,-1.49,3690904900.0,3482838800.0,5.974037615522,56.317894044474,-204171900.0,148517400.0,-237.47338695668,-7.2540176508,16.94,-8.35,专用设备,2025-02-28
412,688161,威高骨科,0.28,1283549200.0,2057972800.0,-37.630409886856,-27.465893127203,112315000.0,600721900.0,-81.303328545205,-194.5569763325,9.67,2.81,医疗器械,2025-02-28
413,688159,有方科技,-0.42,931924935.66,839584568.88,10.998340155677,-22.837506567632,-38431553.37,-56926039.23,32.488622272272,542.3322878907,8.09,-5.06,通信设备,2025-02-28
414,688158,优刻得,-0.76,1515278900.0,1972218700.0,-23.168819969104,15.622908827082,-342719400.0,-413314100.0,17.080157681531,38.3457600016,5.81,-12.24,IT服务Ⅱ,2025-02-28
415,688155,先惠技术,0.37,2448378100.0,1805155600.0,35.632523866641,16.702159458041,39954600.0,-94431300.0,142.310759250376,-29.3045486471,15.37,3.45,电池,2025-02-28
416,688153,唯捷创芯,0.27,2981525300.0,2287876100.0,30.318477473496,90.47918919862,112288400.0,53391000.0,110.313348691727,116.3676239159,9.65,2.84,半导体,2025-02-28
