序号,股票代码,股票简称,每股收益,营业收入-营业收入,营业收入-去年同期,营业收入-同比增长,营业收入-季度环比增长,净利润-净利润,净利润-去年同期,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,所处行业,公告日期
520,688007,光峰科技,0.06,2418574391.82,2213356977.95,9.271772060017,9.524673310335,27953093.89,103186743.57,-72.910188922633,-146.8006074451,5.97,1.01,消费电子,2026-02-28
521,688006,杭可科技,0.54,2981154434.54,3931719031.47,-24.176819078921,-60.248214302129,326336354.34,809090505.69,-59.666273174013,-146.4598027424,8.56,6.35,电池,2026-02-28
522,688005,容百科技,0.42,15087554700.0,22657274700.0,-33.409666874013,-15.135924978952,295910800.0,580908500.0,-49.060686837944,69.1681442726,17.47,3.46,电池,2026-02-28
523,688002,睿创微纳,1.28,4315695800.0,3558596300.0,21.275228662493,3.343030638517,568960600.0,495768500.0,14.763362335445,-66.9702944838,11.88,11.31,军工电子Ⅱ,2026-02-28
524,688001,华兴源创,-1.13,1822574216.81,1861042043.33,-2.067004700827,24.531111454283,-497037388.33,239667984.45,-307.385808943411,-442.2233797537,7.69,-13.64,通用设备,2026-02-28
525,605050,福然德,0.64,11278496800.0,9761924400.0,15.53558845426,25.637338692508,316707800.0,417335300.0,-24.111907140374,35.1718191381,8.76,7.46,物流,2026-02-28
526,603878,武进不锈,0.22,2651650094.54,3515517352.47,-24.572976643766,0.56849194439,125714250.52,351616770.56,-64.246799059163,-246.3455433804,4.64,4.68,普钢,2026-02-28
527,603112,华翔股份,1.05,3827518675.82,3263513541.92,17.282144739261,21.384229236702,470558096.1,389063824.95,20.946247356837,17.4718366256,6.74,15.77,家电零部件Ⅱ,2026-02-28
528,600984,建设机械,-0.7863,2726566200.0,3227701700.0,-15.526078509671,12.127273236246,-988440200.0,-744790000.0,-32.713946213027,-74.4512851377,3.4,-20.73,工程机械,2026-02-28
529,600183,生益科技,0.74,20388330200.0,16586072800.0,22.924398354263,10.326821937997,1738669500.0,1163995300.0,49.370835088424,-16.6806687285,6.14,12.17,元件,2026-02-28
530,300453,三鑫医疗,0.4416,1500438400.0,1300061000.0,15.412922932078,5.618216447363,227404100.0,206633900.0,10.051690453503,-3.5310645122,2.53,17.81,医疗器械,2026-02-28
531,300371,汇中股份,0.2895,385724300.0,495724724.52,-22.189820091486,-0.042903948591,57724700.0,104295891.23,-44.652949105443,-90.952967738,5.55,5.26,通用设备,2026-02-28
532,300308,中际旭创,4.72,23862159700.0,10717984471.03,122.636632517036,0.545750748929,5171486000.0,2173527747.77,137.93052586082,1.7635948114,17.07,31.23,通信设备,2026-02-28
533,300306,远方信息,0.34,436062200.0,421652827.74,3.417354589374,26.603415360949,92357100.0,93411035.1,-1.128276866723,102.8438045347,5.71,6.07,通用设备,2026-02-28
534,300112,万讯自控,-0.23,1030926400.0,1127144627.44,-8.536457975099,9.27404695949,-66618300.0,25100759.32,-365.403524852411,-1072.9113508308,3.66,-5.87,通用设备,2026-02-28
535,002516,旷达科技,0.1112,2098301400.0,1803462903.68,16.348464707446,5.682996305546,163488200.0,191204470.33,-14.495618372397,-2.6511549548,2.5,4.5,汽车零部件,2026-02-28
536,002507,涪陵榨菜,0.69,2387126100.0,2449845145.5,-2.560122855733,-35.317437521793,799346700.0,826577951.57,-3.294456562539,-42.239256339,7.54,9.44,调味发酵品Ⅱ,2026-02-28
537,002233,塔牌集团,0.46,4277500400.0,5534621232.57,-22.713764497056,41.25209047557,537915500.0,741514434.17,-27.457177471925,1.278859209,10.03,4.53,水泥,2026-02-28
538,002204,大连重工,0.2591,14280698400.0,12003144800.0,18.974640712491,30.971045566034,497874400.0,363104500.0,37.116009303107,-15.0080303029,3.7946,6.89,专用设备,2026-02-28
539,002152,广电运通,0.37,10866361500.0,9043275500.0,20.159576029725,55.457172335015,919826700.0,976920000.0,-5.844214469967,41.3894434161,5.07,7.49,计算机设备,2026-02-28
540,002140,东华科技,0.5814,8862222844.58,7558215928.2,17.25284020419,17.994198293502,410250060.43,343926312.91,19.284289986081,-14.0941777018,6.17,9.81,专业工程,2026-02-28
541,002130,沃尔核材,0.68,6926531873.4,5723221818.17,21.025046616396,22.081633938334,847550824.17,700483065.29,20.995191199821,-18.3379063587,4.39,16.29,其他电子Ⅱ,2026-02-28
542,002091,江苏国泰,0.68,38956188500.0,37186441278.56,4.759119616161,-13.073113588841,1105699800.0,1603932273.93,-31.063186521537,-45.0311614775,9.64,7.13,贸易Ⅱ,2026-02-28
543,002078,太阳纸业,1.1097,40726522046.23,39544343151.16,2.989501913209,-6.695249661232,3101256409.22,3085686128.37,0.504597039435,-8.3152574031,10.24,11.38,造纸,2026-02-28
544,002063,远光软件,0.1538,2398393300.0,2388767020.12,0.402981111131,73.849591153157,292915300.0,344189886.07,-14.897179767674,238.5789434142,1.9282,8.25,软件开发,2026-02-28
545,002040,南京港,0.3162,983896800.0,938336824.86,4.855396690501,3.429761973901,153049900.0,166489841.85,-8.072529651454,-31.8793601138,6.68,4.76,航运港口,2026-02-28
546,000598,兴蓉环境,0.67,9048669800.0,8086535650.22,11.897976975515,28.642277557643,1996116900.0,1843412411.08,8.283794120196,-46.9948603399,6.08,11.5,环境治理,2026-02-28
547,000422,湖北宜化,0.9992,25394172300.0,17045801343.2,48.976113171296,-15.682478211802,1067484900.0,452140282.27,136.095951159366,-99.6840199103,7.83,13.24,农化制品,2026-02-28
548,000088,盐田港,0.3,793568000.0,893206853.49,-11.155182374686,-12.569561163318,1349328600.0,1108328112.53,21.744507311997,-8.3151737154,3.44,9.55,航运港口,2026-02-28
549,688809,强一股份,2.4,641360400.0,354439114.34,80.950796357303,30.487066731295,233097000.0,18657720.58,1149.33267705738,13.051565301,11.55,23.3,半导体,2026-02-27
550,688796,百奥赛图,0.08,980453900.0,716911773.54,36.760747442976,117.729852561773,33541800.0,-382950321.01,108.758786234083,363.2165399479,2.09,4.14,医疗服务,2026-02-27
551,688793,倍轻松,0.12,1085122700.0,1274798200.0,-14.878864748946,6.664430687913,10253200.0,-50865400.0,120.157513751981,78.1602212789,4.31,2.72,小家电,2026-02-27
552,688788,科思科技,-1.7179,235379900.0,236290800.0,-0.385499562404,-37.673875499417,-268173600.0,-203256700.0,-31.93838136701,-47.2867603981,14.03,-11.58,军工电子Ⅱ,2026-02-27
553,688785,恒运昌,2.79,540790300.0,325268486.91,66.259666018502,-14.165109090479,141540200.0,79827335.07,77.307935778997,-48.0092918623,13.39,23.26,其他电源设备Ⅱ,2026-02-27
554,688783,西安奕材,-0.21,2121452600.0,1473761397.17,43.948172619648,26.964298284246,-737642500.0,-577969957.82,-27.626443212076,30.3652126485,2.43,-8.32,半导体,2026-02-27
555,688766,普冉股份,1.98,1803569700.0,1127050000.0,60.025704272215,-7.091890312302,292416600.0,-48274300.0,705.739700006007,-23.7709155779,15.04,14.06,半导体,2026-02-27
556,688765,禾元生物,-0.56,25216100.0,24264097.2,3.92350390024,-68.836496106994,-151368100.0,-186962870.96,19.038416974039,-18.9501866928,2.24,-23.08,生物制品,2026-02-27
557,688757,胜科纳米,0.22,415271900.0,393983281.92,5.40343183504,11.606429521708,81181200.0,98538519.48,-17.614755703249,7.5227637108,1.67,14.4,专业服务,2026-02-27
558,688726,拉普拉斯,1.96,5728130300.0,2966160300.0,93.116005901637,-19.029847255943,729321800.0,410812400.0,77.531593496204,-31.7279923405,8.69,28.07,光伏设备,2026-02-27
559,688721,龙图光罩,0.83,246503500.0,218292700.0,12.923382229456,-5.592247281856,91832900.0,83608700.0,9.836536149946,-8.850618751,9.02,11.68,半导体,2026-02-27
560,688720,艾森股份,0.38,432188400.0,360039300.0,20.039229050829,-5.206560680242,33477500.0,32657300.0,2.511536471172,-4.3945521763,11.05,3.29,半导体,2026-02-27
561,688718,唯赛勃,0.22,375236000.0,384211800.0,-2.336159378759,-5.220235619389,38588100.0,45940100.0,-16.003447968115,-20.8008743603,4.47,4.97,塑料,2026-02-27
562,688698,伟创电气,1.16,1640174000.0,1304882500.0,25.695148796922,25.195742518427,245027300.0,190801600.0,28.419939874718,-54.5507339754,9.9,12.12,自动化设备,2026-02-27
563,688692,达梦数据,3.65,1044431300.0,794289900.0,31.49245634371,49.498442388559,361870000.0,296083600.0,22.218859808514,163.4468772482,42.6,15.34,软件开发,2026-02-27
564,688691,灿芯股份,0.56,1089661200.0,1341492600.0,-18.772477760966,-15.499307968275,61047200.0,170471500.0,-64.189204647111,-1463.0315196282,11.38,5.18,半导体,2026-02-27
565,688690,纳微科技,0.2063,782456700.0,586865100.0,33.328204386323,10.821259051008,82843400.0,68566300.0,20.822328169961,1439.9523871839,4.3629,4.84,化学制药,2026-02-27
566,688689,银河微电,0.56,909049600.0,695265100.0,30.74863098982,22.052646441887,71874200.0,64052300.0,12.211739469153,166.8931682865,10.29,5.47,半导体,2026-02-27
567,688677,海泰新光,1.12,442830200.0,470597300.0,-5.90039509364,26.365132706631,135348500.0,145712600.0,-7.112699931235,41.3909224071,10.81,10.45,医疗器械,2026-02-27
568,688656,浩欧博,0.59,402339136.1,394405785.16,2.011469212294,-8.555791979166,36803794.65,47331407.66,-22.242340827097,55.5896616026,12.88,4.55,医疗器械,2026-02-27
569,688648,中邮科技,-1.09,912253894.12,1951939760.66,-53.264239373271,53.616198917612,-147857647.05,71593755.96,-306.523103959805,-120.5996591237,11.46,-9.0,专用设备,2026-02-27
570,688636,智明达,0.12,437927600.0,663000300.0,-33.947601532005,366.052052514334,19455000.0,96256000.0,-79.78827293883,363.4489506018,9.81,1.78,军工电子Ⅱ,2026-02-27
571,688622,*ST禾信,-0.66,202509100.0,366179000.0,-44.696692054979,14.949809223336,-45990900.0,-96106100.0,52.145701469522,-25901.5720727403,5.49,-11.16,通用设备,2026-02-27
572,688617,惠泰医疗,4.8,2065801597.74,1650211802.94,25.184027532683,3.264817710154,673151713.17,533924244.0,26.076259082553,-21.8664654338,17.93,30.35,医疗器械,2026-02-27
573,688615,合合信息,3.52,1438143000.0,1186523800.0,21.206418278335,7.695975512879,400530100.0,323181300.0,23.93356298771,9.6475768995,26.58,26.52,软件开发,2026-02-27
574,688605,先锋精科,1.38,1135774100.0,557716900.0,103.647065383889,-16.932367402422,213946200.0,80275000.0,166.516599190283,-38.1442054427,7.33,24.97,半导体,2026-02-27
575,688599,天合光能,-1.59,80281742100.0,113391782600.0,-29.199682499744,-15.089004414343,-3443220000.0,5531302000.0,-162.24971986704,-89.1668223983,12.25,-11.94,光伏设备,2026-02-27
576,688597,煜邦电力,0.35,940136900.0,561790400.0,67.346558431757,109.851792075462,111323800.0,37638700.0,195.769513824866,176.8104819726,2.78,12.28,电网设备,2026-02-27
577,688593,新相微,0.018,507399900.0,480447300.0,5.609897276975,46.811728698431,8432900.0,27539100.0,-69.378447371192,-26.2157891855,3.44,0.53,半导体,2026-02-27
578,688590,新致软件,0.03,1995198300.0,1682692866.75,18.571745291438,34.178015969007,8092700.0,68615164.59,-88.205668457758,-322.4310477958,5.5,0.56,软件开发,2026-02-27
579,688581,安杰思,3.64,636634100.0,508748500.0,25.137292788087,28.252299558356,293393700.0,217238600.0,35.05597071607,31.4267084016,29.75,12.8,医疗器械,2026-02-27
580,688580,伟思医疗,1.07,400058900.0,462223100.0,-13.448960036831,8.107583870778,101969200.0,136258600.0,-25.164943717314,-16.6151758851,16.99,6.28,医疗器械,2026-02-27
581,688578,艾力斯,3.18,3557930200.0,2018182600.0,76.293770444756,7.048074015931,1429847100.0,644174800.0,121.965699372282,-9.8109891195,11.74,29.26,化学制药,2026-02-27
582,688577,浙海德曼,0.24,765181983.62,663561414.29,15.3144180993,29.830172750559,25829398.23,29441088.46,-12.267515974849,33.1815959711,12.74,2.83,通用设备,2026-02-27
583,688569,铁科轨道,1.02,1409565500.0,1637259400.0,-13.907014368035,39.844242483649,214319800.0,290628400.0,-26.256415408818,274.2194812603,13.52,7.69,轨交设备Ⅱ,2026-02-27
584,688563,航材股份,1.31,2932150500.0,2802656400.0,4.620405840687,7.196437745517,587608800.0,576213600.0,1.977599973343,21.420120085,23.52,5.76,航空装备Ⅱ,2026-02-27
585,688562,航天软件,-0.21,1162917100.0,1667190400.0,-30.246893216276,667.49282448851,-82134200.0,58572800.0,-240.225838614511,97.4386830169,4.34,-4.65,IT服务Ⅱ,2026-02-27
586,688556,高测股份,-0.06,4474236759.85,6183894218.73,-27.646938941836,32.742613780584,-44227926.57,1461122289.62,-103.026983222705,-270.2453718038,4.81,-1.13,光伏设备,2026-02-27
587,688549,中巨芯,0.007,1029504500.0,894015900.0,15.155054848577,0.737745774783,10015200.0,13695900.0,-26.87446608109,-391.3687946016,2.05,0.33,电子化学品Ⅱ,2026-02-27
588,688539,高华科技,0.3,345770800.0,341171900.0,1.347971506446,10.244634751118,55649400.0,96342100.0,-42.237713315363,-28.5441318685,9.35,3.15,元件,2026-02-27
589,688536,思瑞浦,-1.5,1219538200.0,1093519100.0,11.524179138709,8.720513360235,-197216900.0,-34713100.0,-468.133932146654,-197.6653800944,39.98,-3.64,半导体,2026-02-27
590,688533,上声电子,1.47,2775904800.0,2326463000.0,19.318673883917,3.41581022218,235173800.0,158988200.0,47.919027953018,-41.6262558573,9.77,16.63,汽车零部件,2026-02-27
591,688521,芯原股份,-1.2,2321885600.0,2337996400.0,-0.689085748806,-6.415545252262,-600879400.0,-296466700.0,-102.680233564174,-84.6140686619,4.24,-24.98,半导体,2026-02-27
592,688517,金冠电气,0.67,657866788.58,571386168.61,15.13523160359,23.223790698459,91120320.83,80825271.76,12.737413491871,64.5861611805,5.96,11.36,电网设备,2026-02-27
593,688516,奥特维,4.0,9218468100.0,6302198100.0,46.273854831698,-9.422831061683,1257038100.0,1255823700.0,0.096701471711,-73.8664197424,12.85,31.31,光伏设备,2026-02-27
594,688507,索辰科技,0.47,378813300.0,320381400.0,18.238231058357,851.61232166597,41449000.0,57477000.0,-27.885936983489,2758.5633235755,32.03,1.45,软件开发,2026-02-27
595,688486,龙迅股份,1.09,466002700.0,323147354.0,44.207493650095,18.446976755041,144411400.0,102695394.4,40.621106568339,58.1584670387,10.86,10.22,半导体,2026-02-27
596,688480,赛恩斯,1.9,927193400.0,808405000.0,14.694169382921,49.661639279676,180758000.0,90327900.0,100.113143336666,34.3926119962,11.27,18.08,环境治理,2026-02-27
597,688469,芯联集成,-0.14,6509090800.0,5324482800.0,22.248320531714,17.616849493548,-962159600.0,-1958331800.0,50.868407488455,-30.2528113745,1.75,-7.97,半导体,2026-02-27
598,688459,哈铁科技,0.2617,1105812300.0,969345700.0,14.078217915445,183.143755289182,125594400.0,110713800.0,13.440600900701,160.7272168004,7.1,3.73,轨交设备Ⅱ,2026-02-27
599,688448,磁谷科技,0.72,478487900.0,413556000.0,15.700872433238,109.468344842059,51503800.0,48064800.0,7.154924185683,158.1326365714,14.29,5.18,通用设备,2026-02-27
600,688443,智翔金泰,-2.17,30094960.64,1211502.42,2384.1023957674,41.135864472717,-797273629.92,-801319298.24,0.50487593758,-36.0704655891,5.81,-32.65,生物制品,2026-02-27
601,688408,中信博,3.11,9026107900.0,6390158800.0,41.2501345037,16.808159145811,631518800.0,345041900.0,83.026699076257,4.2339141483,20.18,19.72,光伏设备,2026-02-27
602,688387,信科移动,-0.08,6491197900.0,7848411400.0,-17.292843491869,103.314164720979,-278638300.0,-357313300.0,22.018491894928,-0.3623449195,1.84,-4.35,通信设备,2026-02-27
603,688382,益方生物,-0.42,168790400.0,185526900.0,-9.021063791827,3393.60598810677,-240203800.0,-283975300.0,15.413840569937,171.4721939439,3.14,-12.6,化学制药,2026-02-27
604,688373,盟科药业,-0.67,130272800.0,90776400.0,43.509546534121,-11.170902770502,-440721200.0,-421124500.0,-4.653421969038,-66.0427831522,0.67,-69.35,化学制药,2026-02-27
605,688370,丛麟科技,0.65,595296600.0,634797600.0,-6.222613318009,26.584674774099,90020800.0,88362400.0,1.876816383439,-32.638366787,19.45,3.38,环境治理,2026-02-27
606,688357,建龙微纳,0.75,778749700.0,972241600.0,-19.901627332136,12.831304418525,74756200.0,153033700.0,-51.150498223594,0.6595709986,17.95,4.14,化学制品,2026-02-27
607,688355,明志科技,0.54,631484200.0,533483000.0,18.370069899135,40.842350021516,66340000.0,14663500.0,352.41586251577,30.996240187,8.75,6.14,通用设备,2026-02-27
608,688352,颀中科技,0.26,1959375600.0,1629340000.0,20.2557845508,4.513817260188,313277000.0,371662500.0,-15.70927925201,27.8691246282,5.05,5.29,半导体,2026-02-27
609,688334,西高院,0.7223,798360100.0,755085300.0,5.731114087375,22.603967861984,228674500.0,189337200.0,20.776318652647,41.4218786515,8.78,7.53,专业服务,2026-02-27
610,688326,经纬恒润,-4.78,5541122200.0,4677580200.0,18.461297574331,31.340824127616,-550318200.0,-217256600.0,-153.303328874704,-82.558207174,36.6,-12.33,软件开发,2026-02-27
611,688321,微芯生物,-0.2808,657949400.0,523710200.0,25.632343994828,-1.184758058588,-114570600.0,88838500.0,-228.965032052545,-529.9092366041,3.88,-6.97,化学制药,2026-02-27
612,688318,财富趋势,1.19,388984497.08,434670761.74,-10.510544688379,185.235866123269,303941251.5,310715497.03,-2.180208452669,266.5919525987,14.1,8.66,软件开发,2026-02-27
613,688315,诺禾致源,0.48,2111319200.0,2002107700.0,5.454826431166,13.322047931726,196788500.0,178059800.0,10.518207927898,10.2661999841,6.15,8.03,医疗服务,2026-02-27
614,688310,迈得医疗,-0.12,274850800.0,480220300.0,-42.765684832565,2.025336672385,-19981200.0,99828200.0,-120.015586778085,-1127.1481358317,4.87,-2.35,自动化设备,2026-02-27
615,688307,中润光学,0.61,454664600.0,378850300.0,20.011677435652,7.275014240998,53429800.0,36330900.0,47.064344676295,-8.720032611,9.78,6.3,光学光电子,2026-02-27
616,688303,大全能源,-1.27,7410518400.0,16329081500.0,-54.617665421047,-1.064978508095,-2718132400.0,5762696200.0,-147.16771986002,-277.3707035271,18.72,-6.48,光伏设备,2026-02-27
617,688299,长阳科技,-0.1,1336351000.0,1253343600.0,6.622876599841,-6.564875473124,-29436500.0,95420300.0,-130.849305650894,-3383.1525874717,7.19,-1.39,光学光电子,2026-02-27
618,688297,中无人机,-0.08,685242300.0,2663960700.0,-74.277311973859,224.499863460296,-53916100.0,302573600.0,-117.819168625419,165.0043772114,8.42,-0.94,航空装备Ⅱ,2026-02-27
619,688296,和达科技,-0.05,479373500.0,343051800.0,39.737934620952,75.262341455057,-5636100.0,-29505600.0,80.898202375142,-214.7788216324,6.39,-0.81,软件开发,2026-02-27
620,688283,坤恒顺维,0.3,226565453.5,253592630.46,-10.657713874009,159.66383849471,37033845.65,87099035.18,-57.480762475192,689.2533305469,7.97,3.81,通信设备,2026-02-27
621,688276,百克生物,0.56,1229084100.0,1824688800.0,-32.641440008839,-50.180012651605,232093800.0,501009200.0,-53.674742898933,-111.4981335724,10.2,5.63,生物制品,2026-02-27
622,688273,麦澜德,1.0309,424549400.0,340824700.0,24.565326397999,-8.046105855781,101581200.0,89817900.0,13.096832591276,-76.5145819147,13.12,7.59,医疗器械,2026-02-27
623,688270,ST臻镭,0.09,303378280.74,280797521.1,8.041652060012,87.718522981215,19534934.51,72480364.88,-73.047963345187,-51.5952412959,9.98,0.92,半导体,2026-02-27
624,688269,凯立新材,0.71,1686559600.0,1785300100.0,-5.530750824469,64.296166881469,92616500.0,112876200.0,-17.948602096811,65.5154757686,7.75,9.24,化学制品,2026-02-27
625,688267,中触媒,0.85,666608800.0,549877500.0,21.228600915659,12.857878829742,145524800.0,76912000.0,89.209486166008,84.9169412191,15.52,5.4,化学制品,2026-02-27
626,688262,国芯科技,-0.55,574201800.0,449375500.0,27.777727090151,-49.745288010344,-180590000.0,-168750300.0,-7.016106045441,-19.0786449272,6.53,-7.83,半导体,2026-02-27
627,688259,创耀科技,0.54,592057000.0,661105200.0,-10.444358931075,15.296227306289,60474800.0,58439200.0,3.483278347411,14.0097663332,13.65,4.01,半导体,2026-02-27
628,688255,凯尔达,0.3,557125152.29,481701017.37,15.657873286588,-18.804494862191,31240238.53,24870520.52,25.611518684853,-65.702296101,9.51,3.01,自动化设备,2026-02-27
629,688248,南网科技,0.65,3013539800.0,2537312900.0,18.768946470891,63.148798721151,365046400.0,281265200.0,29.787261275124,-10.315331523,5.29,12.54,电网设备,2026-02-27
630,688238,和元生物,-0.497,248149200.0,204805000.0,21.163643465736,-9.214080982042,-321813000.0,-127938300.0,-151.537655260387,-72.7870445195,2.68,-16.96,医疗服务,2026-02-27
631,688235,百济神州,-3.64,27213955000.0,17423344000.0,56.192490947777,13.14732743456,-4978287000.0,-6715859000.0,25.872669453007,-59.5928605408,17.43,-20.2,化学制药,2026-02-27
632,688226,威腾电气,0.61,3480751400.0,2847664000.0,22.231815270341,-17.588711584492,94870200.0,120463600.0,-21.245753904084,-146.8095986565,8.93,8.94,电网设备,2026-02-27
633,688213,思特威,0.98,5968147900.0,2857343300.0,108.870523188446,0.567567755642,392738900.0,14215500.0,2662.7512222574,-3.188295071,10.49,9.89,半导体,2026-02-27
634,688212,澳华内镜,0.16,749549500.0,678080700.0,10.539866420029,69.35127654947,21012200.0,57854400.0,-63.680895489366,-151.4858046889,10.15,1.53,医疗器械,2026-02-27
635,688185,康希诺,-1.53,846338072.24,357083325.91,137.014167514871,5.922166331088,-378884001.37,-1482732319.4,74.446904784316,-5378.3373384993,19.84,-7.44,生物制品,2026-02-27
636,688179,阿拉丁,0.36,533555511.04,402876481.47,32.436499915106,12.080803307968,98761868.7,85829075.39,15.068079495479,3.5307527762,3.84,9.35,化学制品,2026-02-27
637,688177,百奥泰,-1.23,743166100.0,704794700.0,5.444337194931,-9.719430140947,-510303800.0,-394531400.0,-29.344280328511,-12.8516143379,1.71,-53.29,生物制品,2026-02-27
638,688167,炬光科技,-1.95,620019400.0,561173100.0,10.48630092925,10.15711020753,-174909500.0,90546100.0,-293.171765542635,-420.2140006644,23.37,-7.81,半导体,2026-02-27
639,688163,赛伦生物,0.41,194915900.0,190144200.0,2.509516461717,-71.256973790768,44290400.0,38774300.0,14.226175585375,-160.8919911157,10.12,4.06,生物制品,2026-02-27
640,688156,路德科技,-0.56,277618700.0,351076200.0,-20.923520306988,-27.598237321246,-56551500.0,26969500.0,-309.686868499601,-973.2209700533,8.28,-6.53,环境治理,2026-02-27
641,688143,长盈通,0.15,330757100.0,220183700.0,50.218703746008,216.819045955184,17941400.0,15562800.0,15.283882077775,214.6557512019,9.56,1.51,通信设备,2026-02-27
642,688118,普元信息,0.071,419833500.0,480533600.0,-12.631811802546,192.666757359818,6546600.0,-15664400.0,141.792855136488,1023.1214205563,9.33,0.76,软件开发,2026-02-27
643,688112,鼎阳科技,0.7,497404784.12,483228000.0,2.933767107866,9.067952663497,112109864.61,155260800.0,-27.792549948216,-38.3833046335,9.63,7.24,通用设备,2026-02-27
644,688105,诺唯赞,-0.05,1377898264.65,1285988243.93,7.147034286964,16.441510445733,-18093809.99,-70956239.35,74.500043751262,-1915.1695515691,9.92,-0.46,生物制品,2026-02-27
645,688101,三达膜,0.95,1390872700.0,1450529200.0,-4.112740370894,-5.270674158421,314814000.0,253940600.0,23.971511447953,98.2356527994,12.19,8.02,环境治理,2026-02-27
646,688095,福昕软件,0.3028,711135400.0,610757200.0,16.435041617193,17.64486504799,26958300.0,-90941000.0,129.643725052507,50.8609812977,27.92,1.06,软件开发,2026-02-27
647,688085,三友医疗,0.04,453595300.0,460392060.81,-1.476298439648,0.16930922006,11468600.0,95582882.73,-88.001408126185,-57.9659157884,7.69,0.6,医疗器械,2026-02-27
648,688081,兴图新科,-0.79,152994794.27,149440053.11,2.378707104302,592.812845137239,-80663829.12,-67935979.3,-18.735064911326,-161.1370575556,4.68,-16.88,军工电子Ⅱ,2026-02-27
649,688077,大地熊,0.28,1318727100.0,1430150600.0,-7.791032636703,4.4222220462,31873400.0,-42805900.0,174.460296361016,-68.2482839163,9.29,2.98,金属新材料,2026-02-27
650,688068,热景生物,-2.12,510900000.0,553008500.0,-7.614439922714,-9.184987298528,-191004600.0,28516200.0,-769.810844362152,-5414.7258845467,33.26,-5.99,医疗器械,2026-02-27
651,688059,华锐精密,1.23,759057300.0,794270600.0,-4.433413499127,0.256526375978,106959100.0,157906600.0,-32.264325873649,484.1899619124,21.39,8.27,通用设备,2026-02-27
652,688049,炬芯科技,0.61,651875400.0,520099400.0,25.336695254792,-0.522598512809,106582900.0,65058600.0,63.825996870514,19.0093777998,12.98,5.83,半导体,2026-02-27
653,688031,星环科技,-2.84,371492000.0,490805200.0,-24.309685390456,133.401599084205,-343462800.0,-288243000.0,-19.157377629292,50.3197279918,9.09,-27.04,软件开发,2026-02-27
654,688017,绿的谐波,0.3321,387411303.84,356165776.9,8.772748244358,7.637472029566,56168149.88,84155317.77,-33.2565649226,-111.9956335235,20.3,2.79,自动化设备,2026-02-27
655,688004,博汇科技,-0.48,172827200.0,191830700.0,-9.906391417015,16.621557536955,-38472500.0,-43168200.0,10.877683109326,71.2371701417,7.75,-5.93,IT服务Ⅱ,2026-02-27
656,300693,盛弘股份,1.3843,3036170700.0,2650974100.0,14.5303796065,41.655860843382,428975200.0,402827200.0,6.491120758479,77.8255835146,5.86,26.39,其他电源设备Ⅱ,2026-02-27
657,300666,江丰电子,1.51,3604962800.0,2601608568.67,38.56668691105,-1.802675053301,400564000.0,255474568.79,56.792122948748,-9.5116744192,16.97,9.24,半导体,2026-02-27
658,300662,科锐国际,1.0434,11787660100.0,9778499802.73,20.546713072583,9.978059047777,205350000.0,200501198.39,2.418340463267,42.5713177446,10.02,10.91,专业服务,2026-02-27
659,300628,亿联网络,2.0951,5621336100.0,4348037200.0,29.284452764112,4.772275213824,2647857300.0,2010224500.0,31.719482077748,-17.1990909594,7.0799,30.68,通信设备,2026-02-27
660,300627,华测导航,1.069,3251013400.0,2678341128.41,21.381603169047,25.534068225297,583403200.0,449140842.06,29.893152741176,39.9103550375,4.575,17.74,通信设备,2026-02-27
661,300549,优德精密,0.1,347087700.0,341762415.14,1.55818329462,-7.403949857175,13698700.0,17334178.74,-20.972892887108,-85.9327217242,4.122,2.49,专用设备,2026-02-27
662,300471,厚普股份,-0.2039,630341500.0,936233500.0,-32.672618529459,139.508519516093,-82394700.0,-70197300.0,-17.375881978367,-620.9932799081,2.83,-6.97,专用设备,2026-02-27
663,300389,艾比森,0.3192,3662616500.0,4006286100.0,-8.578259051444,2.697494496021,116893400.0,315741900.0,-62.978179329383,-102.7981758801,4.1,8.04,光学光电子,2026-02-27
664,300138,晨光生物,0.1818,6994192800.0,6871515007.68,1.785309239416,1.975486345951,94049600.0,479722222.22,-80.394987840095,184.4608638828,6.44,2.75,农产品加工,2026-02-27
665,300115,长盈精密,0.6,16934153100.0,13722455194.12,23.404688595786,9.786632885035,771529500.0,85702841.12,800.237950011149,10.2187128469,5.8793,11.04,消费电子,2026-02-27
666,300002,神州泰岳,0.7311,6452399100.0,5962244500.0,8.220974500459,32.713015353486,1427670700.0,887180300.0,60.922272507629,-27.8169030654,3.5724,22.15,游戏Ⅱ,2026-02-27
667,002651,利君股份,0.12,776248700.0,1072671600.0,-27.634077382118,10.293375078418,120099800.0,122899700.0,-2.278199214481,-102.6216310395,2.69,4.39,航空装备Ⅱ,2026-02-27
668,688805,健信超导,0.44,425497500.0,450644825.04,-5.58029819554,,55783900.0,48734681.45,14.464480612708,,3.76,12.28,医疗器械,2026-02-26
669,688789,宏华数科,2.32,1790356200.0,1258163000.0,42.299225140145,17.046316281309,414395200.0,325261500.0,27.403704403995,-4.9665750443,17.54,13.88,专用设备,2026-02-26
670,688702,盛科通信,-0.17,1081826700.0,1037416000.0,4.280895995435,-0.365588393479,-68264700.0,-19530800.0,-249.523317017224,141.0738166364,5.69,-2.88,半导体,2026-02-26
